NodeID,InterfaceID,DateTime,In_Averagebps,In_Minbps,In_Maxbps,In_TotalBytes,In_TotalPkts,In_AvgUniCastPkts,In_MinUniCastPkts,In_MaxUniCastPkts,In_AvgMultiCastPkts,In_MinMultiCastPkts,In_MaxMultiCastPkts,Out_Averagebps,Out_Minbps,Out_Maxbps,Out_TotalBytes,Out_TotalPkts,Out_AvgUniCastPkts,Out_MaxUniCastPkts,Out_MinUniCastPkts,Out_AvgMultiCastPkts,Out_MinMultiCastPkts,Out_MaxMultiCastPkts,Label
3071,10912,11/21/2018 20:32,22316.508,22316.508,22316.508,1506387,4701,8.7054243,8.7054243,8.7054243,0,0,0,25783.389,25783.389,25783.389,1740405,6412,11.873895,11.873895,11.873895,0,0,0,0
3071,10912,11/21/2018 20:41,65189.047,65189.047,65189.047,4401473,7041,13.035297,13.035297,13.035297,0,0,0,29853.197,29853.197,29853.197,2015646,8126,15.044003,15.044003,15.044003,0,0,0,0
3071,10912,11/21/2018 20:50,49247.035,49247.035,49247.035,3323552,5756,10.661257,10.661257,10.661257,0,0,0,26507.813,26507.813,26507.813,1788942,7044,13.046889,13.046889,13.046889,0,0,0,0
3071,10912,11/21/2018 20:59,74040.859,74040.859,74040.859,5008535,7232,13.363776,13.363776,13.363776,0,0,0,28353.541,28353.541,28353.541,1917991,8074,14.91968,14.91968,14.91968,0,0,0,0
3071,10912,11/21/2018 21:08,68529.82,68529.82,68529.82,4615794,7619,14.139732,14.139732,14.139732,0,0,0,33240.156,33240.156,33240.156,2238875,8777,16.288809,16.288809,16.288809,0,0,0,0
3071,10912,11/21/2018 21:17,23296.463,23296.463,23296.463,1572535,4817,8.9202356,8.9202356,8.9202356,0,0,0,26279.959,26279.959,26279.959,1773924,6629,12.275741,12.275741,12.275741,0,0,0,0
3071,10912,11/21/2018 21:26,24369.008,24369.008,24369.008,1645028,4984,9.2289562,9.2289562,9.2289562,0,0,0,27785.275,27785.275,27785.275,1875643,6682,12.373171,12.373171,12.373171,0,0,0,0
3071,10912,11/21/2018 21:35,94471.695,94471.695,94471.695,6376791,8402,15.559378,15.559378,15.559378,0,0,0,30976.873,30976.873,30976.873,2090923,8997,16.661238,16.661238,16.661238,0,0,0,0
3071,10912,11/21/2018 21:44,57600.988,57600.988,57600.988,3888125,6347,11.753528,11.753528,11.753528,0,0,0,26995.713,26995.713,26995.713,1822238,7521,13.927568,13.927568,13.927568,0,0,0,0
3071,10912,11/21/2018 21:53,60229.109,60229.109,60229.109,4065644,8483,15.708567,15.708567,15.708567,0,0,0,34584.758,34584.758,34584.758,2334574,9906,18.343636,18.343636,18.343636,0,0,0,0
3071,10912,11/21/2018 22:02,37989.191,37989.191,37989.191,2564235,6498,12.0335,12.0335,12.0335,0,0,0,34458.98,34458.98,34458.98,2325949,8326,15.418732,15.418732,15.418732,0,0,0,0
3071,10912,11/21/2018 22:11,55686.77,55686.77,55686.77,3758914,6453,11.949819,11.949819,11.949819,0,0,0,28542.025,28542.025,28542.025,1926616,7686,14.233117,14.233117,14.233117,0,0,0,0
3071,10912,11/21/2018 22:20,66369.078,66369.078,66369.078,4479980,6856,12.696106,12.696106,12.696106,0,0,0,28995.461,28995.461,28995.461,1957223,8007,14.827556,14.827556,14.827556,0,0,0,0
3071,10912,11/21/2018 22:29,22950.99,22950.99,22950.99,1549260,4668,8.6440639,8.6440639,8.6440639,0,0,0,25824.152,25824.152,25824.152,1743207,6355,11.768001,11.768001,11.768001,0,0,0,0
3071,10912,11/21/2018 22:38,23087,23087,23087,1558351,4880,9.0371618,9.0371618,9.0371618,0,0,0,27681.316,27681.316,27681.316,1868463,6587,12.198317,12.198317,12.198317,0,0,0,0
3071,10912,11/21/2018 22:47,418111.81,418111.81,418111.81,28224606,23026,42.63763,42.63763,42.63763,0,0,0,39432.266,39432.266,39432.266,2661872,18716,34.656731,34.656731,34.656731,0,0,0,0
3071,10912,11/21/2018 22:56,393012.25,393012.25,393012.25,26527192,21922,40.598034,40.598034,40.598034,0,0,0,38191.707,38191.707,38191.707,2577830,18097,33.514397,33.514397,33.514397,0,0,0,0
3071,10912,11/21/2018 23:05,61552.508,61552.508,61552.508,4154857,8064,14.933108,14.933108,14.933108,0,0,0,34926.289,34926.289,34926.289,2357560,9410,17.425663,17.425663,17.425663,0,0,0,0
3071,10912,11/21/2018 23:14,29284.209,29284.209,29284.209,1976714,5077,9.4017096,9.4017096,9.4017096,0,0,0,24755.699,24755.699,24755.699,1671035,6782,12.559069,12.559069,12.559069,0,0,0,0
3071,10912,11/21/2018 23:23,25717.123,25717.123,25717.123,1735932,5049,9.3498592,9.3498592,9.3498592,0,0,0,28901.609,28901.609,28901.609,1950888,6831,12.649809,12.649809,12.649809,0,0,0,0
3071,10912,11/21/2018 23:32,36598.938,36598.938,36598.938,2470537,7494,13.877167,13.877167,13.877167,0,0,0,42309.723,42309.723,42309.723,2856032,9474,17.543673,17.543673,17.543673,0,0,0,0
3071,10912,11/21/2018 23:41,40754.551,40754.551,40754.551,2750894,5723,10.598295,10.598295,10.598295,0,0,0,28041.367,28041.367,28041.367,1892766,7273,13.468705,13.468705,13.468705,0,0,0,0
3071,10912,11/21/2018 23:50,31373.359,31373.359,31373.359,2117795,5893,10.912482,10.912482,10.912482,0,0,0,29864.063,29864.063,29864.063,2015913,7613,14.097528,14.097528,14.097528,0,0,0,0
3071,10912,11/21/2018 23:59,26111.961,26111.961,26111.961,1762533,5145,9.5279093,9.5279093,9.5279093,0,0,0,27553.537,27553.537,27553.537,1859838,6897,12.772399,12.772399,12.772399,0,0,0,0
